date,pressure_level,number,vortex_strength,month,winter,year
1989-12-11,10.0,0,43.51062,12,winter_1989_1990,1989
1989-12-12,10.0,0,45.176712,12,winter_1989_1990,1989
1989-12-13,10.0,0,45.72908,12,winter_1989_1990,1989
1989-12-14,10.0,0,44.95918,12,winter_1989_1990,1989
1989-12-15,10.0,0,41.368732,12,winter_1989_1990,1989
1989-12-16,10.0,0,40.069225,12,winter_1989_1990,1989
1989-12-17,10.0,0,40.177876,12,winter_1989_1990,1989
1989-12-18,10.0,0,39.257088,12,winter_1989_1990,1989
1989-12-19,10.0,0,40.85003,12,winter_1989_1990,1989
1989-12-20,10.0,0,46.22087,12,winter_1989_1990,1989
1989-12-21,10.0,0,49.61195,12,winter_1989_1990,1989
1989-12-22,10.0,0,50.907196,12,winter_1989_1990,1989
1989-12-23,10.0,0,50.624416,12,winter_1989_1990,1989
1989-12-24,10.0,0,49.256496,12,winter_1989_1990,1989
1989-12-25,10.0,0,49.517765,12,winter_1989_1990,1989
1989-12-26,10.0,0,53.201313,12,winter_1989_1990,1989
1989-12-27,10.0,0,53.887127,12,winter_1989_1990,1989
1989-12-28,10.0,0,53.081253,12,winter_1989_1990,1989
1989-12-29,10.0,0,52.25713,12,winter_1989_1990,1989
1989-12-30,10.0,0,50.314667,12,winter_1989_1990,1989
1989-12-31,10.0,0,49.92287,12,winter_1989_1990,1989
1990-01-01,10.0,0,50.474747,1,winter_1989_1990,1990
1990-01-02,10.0,0,52.491444,1,winter_1989_1990,1990
1990-01-03,10.0,0,53.316895,1,winter_1989_1990,1990
1990-01-04,10.0,0,54.017933,1,winter_1989_1990,1990
1990-01-05,10.0,0,52.01902,1,winter_1989_1990,1990
1990-01-06,10.0,0,51.850094,1,winter_1989_1990,1990
1990-01-07,10.0,0,51.302372,1,winter_1989_1990,1990
1990-01-08,10.0,0,50.949806,1,winter_1989_1990,1990
1990-01-09,10.0,0,49.828197,1,winter_1989_1990,1990
1990-01-10,10.0,0,47.78363,1,winter_1989_1990,1990
1990-01-11,10.0,0,43.88362,1,winter_1989_1990,1990
1990-01-12,10.0,0,40.8831,1,winter_1989_1990,1990
1990-01-13,10.0,0,41.395313,1,winter_1989_1990,1990
1990-01-14,10.0,0,42.115253,1,winter_1989_1990,1990
1990-01-15,10.0,0,41.832104,1,winter_1989_1990,1990
1990-01-16,10.0,0,40.48383,1,winter_1989_1990,1990
1990-01-17,10.0,0,37.98057,1,winter_1989_1990,1990
1990-01-18,10.0,0,36.005543,1,winter_1989_1990,1990
1990-01-19,10.0,0,38.91573,1,winter_1989_1990,1990
1990-01-20,10.0,0,40.44297,1,winter_1989_1990,1990
1990-01-21,10.0,0,39.389534,1,winter_1989_1990,1990
1990-01-22,10.0,0,38.63388,1,winter_1989_1990,1990
1990-01-23,10.0,0,39.507458,1,winter_1989_1990,1990
1990-01-24,10.0,0,39.58031,1,winter_1989_1990,1990
1990-01-25,10.0,0,39.037506,1,winter_1989_1990,1990
1990-01-26,10.0,0,38.38397,1,winter_1989_1990,1990
1990-01-27,10.0,0,36.745537,1,winter_1989_1990,1990
1990-01-28,10.0,0,37.724678,1,winter_1989_1990,1990
1990-01-29,10.0,0,39.194195,1,winter_1989_1990,1990
1990-01-30,10.0,0,38.98816,1,winter_1989_1990,1990
1990-01-31,10.0,0,37.41918,1,winter_1989_1990,1990
1990-02-01,10.0,0,38.972267,2,winter_1989_1990,1990
1990-02-02,10.0,0,38.821583,2,winter_1989_1990,1990
1990-02-03,10.0,0,32.736057,2,winter_1989_1990,1990
1990-02-04,10.0,0,29.759552,2,winter_1989_1990,1990
1990-02-05,10.0,0,28.190922,2,winter_1989_1990,1990
1990-02-06,10.0,0,26.182665,2,winter_1989_1990,1990
1990-02-07,10.0,0,24.169483,2,winter_1989_1990,1990
1990-02-08,10.0,0,18.376411,2,winter_1989_1990,1990
1990-02-09,10.0,0,15.561401,2,winter_1989_1990,1990
1990-02-10,10.0,0,13.306277,2,winter_1989_1990,1990
1990-02-11,10.0,0,8.767717,2,winter_1989_1990,1990
1990-02-12,10.0,0,7.6842256,2,winter_1989_1990,1990
1990-02-13,10.0,0,8.284538,2,winter_1989_1990,1990
1990-02-14,10.0,0,10.5283985,2,winter_1989_1990,1990
1990-02-15,10.0,0,12.756157,2,winter_1989_1990,1990
1990-02-16,10.0,0,13.490001,2,winter_1989_1990,1990
1990-02-17,10.0,0,16.029697,2,winter_1989_1990,1990
1990-02-18,10.0,0,19.387585,2,winter_1989_1990,1990
1990-02-19,10.0,0,21.42772,2,winter_1989_1990,1990
1990-02-20,10.0,0,19.112486,2,winter_1989_1990,1990
1990-02-21,10.0,0,15.2418585,2,winter_1989_1990,1990
1990-02-22,10.0,0,15.427876,2,winter_1989_1990,1990
1990-02-23,10.0,0,17.757578,2,winter_1989_1990,1990
1990-02-24,10.0,0,22.673697,2,winter_1989_1990,1990
1990-02-25,10.0,0,25.697884,2,winter_1989_1990,1990
1990-02-26,10.0,0,27.061226,2,winter_1989_1990,1990
1990-02-27,10.0,0,27.123358,2,winter_1989_1990,1990
1990-02-28,10.0,0,26.300016,2,winter_1989_1990,1990
1990-03-01,10.0,0,24.48469,3,winter_1989_1990,1990
1990-03-02,10.0,0,22.245808,3,winter_1989_1990,1990
1990-03-03,10.0,0,23.775911,3,winter_1989_1990,1990
1990-03-04,10.0,0,25.354048,3,winter_1989_1990,1990
1990-03-05,10.0,0,25.69222,3,winter_1989_1990,1990
1990-03-06,10.0,0,24.594639,3,winter_1989_1990,1990
1990-03-07,10.0,0,24.13814,3,winter_1989_1990,1990
1990-03-08,10.0,0,25.78254,3,winter_1989_1990,1990
1990-03-09,10.0,0,26.55365,3,winter_1989_1990,1990
1990-03-10,10.0,0,28.75016,3,winter_1989_1990,1990
1990-03-11,10.0,0,29.083897,3,winter_1989_1990,1990
1990-03-12,10.0,0,28.982439,3,winter_1989_1990,1990
1990-03-13,10.0,0,28.203655,3,winter_1989_1990,1990
1990-03-14,10.0,0,27.380981,3,winter_1989_1990,1990
1990-03-15,10.0,0,25.531553,3,winter_1989_1990,1990
1990-03-16,10.0,0,24.84573,3,winter_1989_1990,1990
1990-03-17,10.0,0,22.638414,3,winter_1989_1990,1990
1990-03-18,10.0,0,20.520435,3,winter_1989_1990,1990
1990-03-19,10.0,0,19.33714,3,winter_1989_1990,1990
1990-03-20,10.0,0,16.254002,3,winter_1989_1990,1990
1990-03-21,10.0,0,15.0682745,3,winter_1989_1990,1990
1990-03-22,10.0,0,15.547153,3,winter_1989_1990,1990
1990-03-23,10.0,0,18.861132,3,winter_1989_1990,1990
1990-03-24,10.0,0,20.661222,3,winter_1989_1990,1990
1990-03-25,10.0,0,21.16223,3,winter_1989_1990,1990
1990-03-26,10.0,0,20.99118,3,winter_1989_1990,1990
1990-03-27,10.0,0,20.993624,3,winter_1989_1990,1990
1990-03-28,10.0,0,19.952166,3,winter_1989_1990,1990
1990-03-29,10.0,0,20.078371,3,winter_1989_1990,1990
1990-03-30,10.0,0,19.127815,3,winter_1989_1990,1990
1990-03-31,10.0,0,19.69358,3,winter_1989_1990,1990
1990-11-01,10.0,0,34.294052,11,winter_1990_1991,1990
1990-11-02,10.0,0,34.616436,11,winter_1990_1991,1990
1990-11-03,10.0,0,35.761593,11,winter_1990_1991,1990
1990-11-04,10.0,0,36.5533,11,winter_1990_1991,1990
1990-11-05,10.0,0,36.541473,11,winter_1990_1991,1990
1990-11-06,10.0,0,37.016354,11,winter_1990_1991,1990
1990-11-07,10.0,0,37.403328,11,winter_1990_1991,1990
1990-11-08,10.0,0,37.03089,11,winter_1990_1991,1990
1990-11-09,10.0,0,35.264885,11,winter_1990_1991,1990
1990-11-10,10.0,0,33.658283,11,winter_1990_1991,1990
1990-11-11,10.0,0,33.066933,11,winter_1990_1991,1990
1990-11-12,10.0,0,32.801777,11,winter_1990_1991,1990
1990-11-13,10.0,0,33.697,11,winter_1990_1991,1990
1990-11-14,10.0,0,35.087337,11,winter_1990_1991,1990
1990-11-15,10.0,0,36.63571,11,winter_1990_1991,1990
1990-11-16,10.0,0,37.00138,11,winter_1990_1991,1990
1990-11-17,10.0,0,37.344994,11,winter_1990_1991,1990
1990-11-18,10.0,0,37.626255,11,winter_1990_1991,1990
1990-11-19,10.0,0,37.25754,11,winter_1990_1991,1990
1990-11-20,10.0,0,38.101738,11,winter_1990_1991,1990
1990-11-21,10.0,0,39.66658,11,winter_1990_1991,1990
1990-11-22,10.0,0,42.298367,11,winter_1990_1991,1990
1990-11-23,10.0,0,43.77937,11,winter_1990_1991,1990
1990-11-24,10.0,0,43.932766,11,winter_1990_1991,1990
1990-11-25,10.0,0,44.388992,11,winter_1990_1991,1990
1990-11-26,10.0,0,42.91149,11,winter_1990_1991,1990
1990-11-27,10.0,0,39.72373,11,winter_1990_1991,1990
1990-11-28,10.0,0,37.53715,11,winter_1990_1991,1990
1990-11-29,10.0,0,36.15443,11,winter_1990_1991,1990
1990-11-30,10.0,0,35.164295,11,winter_1990_1991,1990
1990-12-01,10.0,0,36.214527,12,winter_1990_1991,1990
1990-12-02,10.0,0,37.660877,12,winter_1990_1991,1990
1990-12-03,10.0,0,39.918987,12,winter_1990_1991,1990
1990-12-04,10.0,0,43.92697,12,winter_1990_1991,1990
1990-12-05,10.0,0,46.623104,12,winter_1990_1991,1990
1990-12-06,10.0,0,49.062035,12,winter_1990_1991,1990
1990-12-07,10.0,0,49.850754,12,winter_1990_1991,1990
1990-12-08,10.0,0,48.81645,12,winter_1990_1991,1990
1990-12-09,10.0,0,44.97837,12,winter_1990_1991,1990
1990-12-10,10.0,0,39.29001,12,winter_1990_1991,1990
1990-12-11,10.0,0,34.777435,12,winter_1990_1991,1990
1990-12-12,10.0,0,30.525042,12,winter_1990_1991,1990
1990-12-13,10.0,0,28.134674,12,winter_1990_1991,1990
1990-12-14,10.0,0,27.399757,12,winter_1990_1991,1990
1990-12-15,10.0,0,26.708836,12,winter_1990_1991,1990
1990-12-16,10.0,0,24.872532,12,winter_1990_1991,1990
1990-12-17,10.0,0,24.355354,12,winter_1990_1991,1990
1990-12-18,10.0,0,27.706818,12,winter_1990_1991,1990
1990-12-19,10.0,0,35.140503,12,winter_1990_1991,1990
1990-12-20,10.0,0,44.752632,12,winter_1990_1991,1990
1990-12-21,10.0,0,48.75155,12,winter_1990_1991,1990
1990-12-22,10.0,0,47.89946,12,winter_1990_1991,1990
1990-12-23,10.0,0,49.078835,12,winter_1990_1991,1990
1990-12-24,10.0,0,52.333797,12,winter_1990_1991,1990
1990-12-25,10.0,0,57.61747,12,winter_1990_1991,1990
1990-12-26,10.0,0,58.97996,12,winter_1990_1991,1990
1990-12-27,10.0,0,55.662422,12,winter_1990_1991,1990
1990-12-28,10.0,0,49.172016,12,winter_1990_1991,1990
1990-12-29,10.0,0,40.569912,12,winter_1990_1991,1990
1990-12-30,10.0,0,33.929535,12,winter_1990_1991,1990
1990-12-31,10.0,0,31.587395,12,winter_1990_1991,1990
1991-01-01,10.0,0,30.668903,1,winter_1990_1991,1991
1991-01-02,10.0,0,28.278227,1,winter_1990_1991,1991
1991-01-03,10.0,0,30.607868,1,winter_1990_1991,1991
1991-01-04,10.0,0,36.525738,1,winter_1990_1991,1991
1991-01-05,10.0,0,42.02503,1,winter_1990_1991,1991
1991-01-06,10.0,0,43.048206,1,winter_1990_1991,1991
1991-01-07,10.0,0,40.818893,1,winter_1990_1991,1991
1991-01-08,10.0,0,35.90953,1,winter_1990_1991,1991
1991-01-09,10.0,0,31.139887,1,winter_1990_1991,1991
1991-01-10,10.0,0,24.264778,1,winter_1990_1991,1991
1991-01-11,10.0,0,27.672913,1,winter_1990_1991,1991
1991-01-12,10.0,0,36.22014,1,winter_1990_1991,1991
1991-01-13,10.0,0,47.62445,1,winter_1990_1991,1991
1991-01-14,10.0,0,56.24365,1,winter_1990_1991,1991
1991-01-15,10.0,0,57.738148,1,winter_1990_1991,1991
1991-01-16,10.0,0,50.84661,1,winter_1990_1991,1991
1991-01-17,10.0,0,41.465847,1,winter_1990_1991,1991
1991-01-18,10.0,0,34.44946,1,winter_1990_1991,1991
1991-01-19,10.0,0,30.151155,1,winter_1990_1991,1991
1991-01-20,10.0,0,26.904531,1,winter_1990_1991,1991
1991-01-21,10.0,0,21.049128,1,winter_1990_1991,1991
1991-01-22,10.0,0,17.95373,1,winter_1990_1991,1991
1991-01-23,10.0,0,19.700827,1,winter_1990_1991,1991
1991-01-24,10.0,0,19.347168,1,winter_1990_1991,1991
1991-01-25,10.0,0,21.075563,1,winter_1990_1991,1991
1991-01-26,10.0,0,20.28072,1,winter_1990_1991,1991
1991-01-27,10.0,0,17.45977,1,winter_1990_1991,1991
1991-01-28,10.0,0,11.764997,1,winter_1990_1991,1991
1991-01-29,10.0,0,8.05536,1,winter_1990_1991,1991
1991-01-30,10.0,0,18.592518,1,winter_1990_1991,1991
1991-01-31,10.0,0,22.940035,1,winter_1990_1991,1991
1991-02-01,10.0,0,19.583588,2,winter_1990_1991,1991
1991-02-02,10.0,0,16.152431,2,winter_1990_1991,1991
1991-02-03,10.0,0,11.46394,2,winter_1990_1991,1991
1991-02-04,10.0,0,7.1707773,2,winter_1990_1991,1991
1991-02-05,10.0,0,4.692822,2,winter_1990_1991,1991
1991-02-06,10.0,0,8.303448,2,winter_1990_1991,1991
1991-02-07,10.0,0,8.461387,2,winter_1990_1991,1991
1991-02-08,10.0,0,9.796798,2,winter_1990_1991,1991
1991-02-09,10.0,0,7.224513,2,winter_1990_1991,1991
1991-02-10,10.0,0,7.896788,2,winter_1990_1991,1991
1991-02-11,10.0,0,9.029193,2,winter_1990_1991,1991
1991-02-12,10.0,0,8.637957,2,winter_1990_1991,1991
1991-02-13,10.0,0,6.1187844,2,winter_1990_1991,1991
1991-02-14,10.0,0,4.60483,2,winter_1990_1991,1991
1991-02-15,10.0,0,4.9039693,2,winter_1990_1991,1991
1991-02-16,10.0,0,5.4345636,2,winter_1990_1991,1991
1991-02-17,10.0,0,9.2871685,2,winter_1990_1991,1991
1991-02-18,10.0,0,10.5061865,2,winter_1990_1991,1991
1991-02-19,10.0,0,12.637276,2,winter_1990_1991,1991
1991-02-20,10.0,0,16.094805,2,winter_1990_1991,1991
1991-02-21,10.0,0,20.441456,2,winter_1990_1991,1991
1991-02-22,10.0,0,25.50401,2,winter_1990_1991,1991
1991-02-23,10.0,0,28.242527,2,winter_1990_1991,1991
1991-02-24,10.0,0,28.725254,2,winter_1990_1991,1991
1991-02-25,10.0,0,27.903397,2,winter_1990_1991,1991
1991-02-26,10.0,0,26.29256,2,winter_1990_1991,1991
1991-02-27,10.0,0,25.023605,2,winter_1990_1991,1991
1991-02-28,10.0,0,24.438046,2,winter_1990_1991,1991
1991-03-01,10.0,0,23.65957,3,winter_1990_1991,1991
1991-03-02,10.0,0,22.573689,3,winter_1990_1991,1991
1991-03-03,10.0,0,21.506525,3,winter_1990_1991,1991
1991-03-04,10.0,0,20.464952,3,winter_1990_1991,1991
1991-03-05,10.0,0,18.811947,3,winter_1990_1991,1991
1991-03-06,10.0,0,17.468084,3,winter_1990_1991,1991
1991-03-07,10.0,0,16.531853,3,winter_1990_1991,1991
1991-03-08,10.0,0,15.475705,3,winter_1990_1991,1991
1991-03-09,10.0,0,15.040485,3,winter_1990_1991,1991
1991-03-10,10.0,0,15.227756,3,winter_1990_1991,1991
1991-03-11,10.0,0,15.244308,3,winter_1990_1991,1991
1991-03-12,10.0,0,14.581347,3,winter_1990_1991,1991
1991-03-13,10.0,0,13.926182,3,winter_1990_1991,1991
1991-03-14,10.0,0,13.590826,3,winter_1990_1991,1991
1991-03-15,10.0,0,13.444602,3,winter_1990_1991,1991
1991-03-16,10.0,0,13.665714,3,winter_1990_1991,1991
1991-03-17,10.0,0,14.683469,3,winter_1990_1991,1991
1991-03-18,10.0,0,17.167091,3,winter_1990_1991,1991
1991-03-19,10.0,0,18.949505,3,winter_1990_1991,1991
1991-03-20,10.0,0,19.236364,3,winter_1990_1991,1991
1991-03-21,10.0,0,18.044147,3,winter_1990_1991,1991
1991-03-22,10.0,0,15.471419,3,winter_1990_1991,1991
1991-03-23,10.0,0,13.901421,3,winter_1990_1991,1991
1991-03-24,10.0,0,13.371136,3,winter_1990_1991,1991
1991-03-25,10.0,0,12.53855,3,winter_1990_1991,1991
1991-03-26,10.0,0,11.035053,3,winter_1990_1991,1991
1991-03-27,10.0,0,8.549309,3,winter_1990_1991,1991
1991-03-28,10.0,0,6.859155,3,winter_1990_1991,1991
1991-03-29,10.0,0,6.2744975,3,winter_1990_1991,1991
1991-03-30,10.0,0,5.6233115,3,winter_1990_1991,1991
1991-03-31,10.0,0,4.9098005,3,winter_1990_1991,1991
1991-11-01,10.0,0,26.625769,11,winter_1991_1992,1991
1991-11-02,10.0,0,25.051634,11,winter_1991_1992,1991
1991-11-03,10.0,0,23.264643,11,winter_1991_1992,1991
1991-11-04,10.0,0,22.433952,11,winter_1991_1992,1991
1991-11-05,10.0,0,22.545609,11,winter_1991_1992,1991
1991-11-06,10.0,0,23.940815,11,winter_1991_1992,1991
1991-11-07,10.0,0,28.094532,11,winter_1991_1992,1991
1991-11-08,10.0,0,31.989248,11,winter_1991_1992,1991
1991-11-09,10.0,0,33.434322,11,winter_1991_1992,1991
1991-11-10,10.0,0,34.001534,11,winter_1991_1992,1991
1991-11-11,10.0,0,34.36678,11,winter_1991_1992,1991
1991-11-12,10.0,0,34.376507,11,winter_1991_1992,1991
1991-11-13,10.0,0,34.296284,11,winter_1991_1992,1991
1991-11-14,10.0,0,33.90612,11,winter_1991_1992,1991
1991-11-15,10.0,0,34.46452,11,winter_1991_1992,1991
1991-11-16,10.0,0,34.370075,11,winter_1991_1992,1991
1991-11-17,10.0,0,34.988674,11,winter_1991_1992,1991
1991-11-18,10.0,0,34.4886,11,winter_1991_1992,1991
1991-11-19,10.0,0,30.967867,11,winter_1991_1992,1991
1991-11-20,10.0,0,27.45415,11,winter_1991_1992,1991
1991-11-21,10.0,0,26.96879,11,winter_1991_1992,1991
1991-11-22,10.0,0,29.316467,11,winter_1991_1992,1991
1991-11-23,10.0,0,34.328075,11,winter_1991_1992,1991
1991-11-24,10.0,0,36.44527,11,winter_1991_1992,1991
1991-11-25,10.0,0,37.613712,11,winter_1991_1992,1991
1991-11-26,10.0,0,38.917774,11,winter_1991_1992,1991
1991-11-27,10.0,0,40.30674,11,winter_1991_1992,1991
1991-11-28,10.0,0,42.285625,11,winter_1991_1992,1991
1991-11-29,10.0,0,44.807514,11,winter_1991_1992,1991
1991-11-30,10.0,0,44.060078,11,winter_1991_1992,1991
1991-12-01,10.0,0,43.26891,12,winter_1991_1992,1991
1991-12-02,10.0,0,42.908405,12,winter_1991_1992,1991
1991-12-03,10.0,0,40.00168,12,winter_1991_1992,1991
1991-12-04,10.0,0,37.817646,12,winter_1991_1992,1991
1991-12-05,10.0,0,37.72717,12,winter_1991_1992,1991
1991-12-06,10.0,0,38.582027,12,winter_1991_1992,1991
1991-12-07,10.0,0,40.159668,12,winter_1991_1992,1991
1991-12-08,10.0,0,41.11931,12,winter_1991_1992,1991
1991-12-09,10.0,0,41.466156,12,winter_1991_1992,1991
1991-12-10,10.0,0,42.01135,12,winter_1991_1992,1991
1991-12-11,10.0,0,43.424305,12,winter_1991_1992,1991
1991-12-12,10.0,0,41.405674,12,winter_1991_1992,1991
1991-12-13,10.0,0,40.219334,12,winter_1991_1992,1991
1991-12-14,10.0,0,38.388504,12,winter_1991_1992,1991
1991-12-15,10.0,0,39.312485,12,winter_1991_1992,1991
1991-12-16,10.0,0,41.79128,12,winter_1991_1992,1991
1991-12-17,10.0,0,46.896126,12,winter_1991_1992,1991
1991-12-18,10.0,0,49.64633,12,winter_1991_1992,1991
1991-12-19,10.0,0,52.55105,12,winter_1991_1992,1991
1991-12-20,10.0,0,53.999386,12,winter_1991_1992,1991
1991-12-21,10.0,0,53.429802,12,winter_1991_1992,1991
1991-12-22,10.0,0,49.45968,12,winter_1991_1992,1991
1991-12-23,10.0,0,46.37864,12,winter_1991_1992,1991
1991-12-24,10.0,0,45.843464,12,winter_1991_1992,1991
1991-12-25,10.0,0,50.06582,12,winter_1991_1992,1991
1991-12-26,10.0,0,50.88965,12,winter_1991_1992,1991
1991-12-27,10.0,0,47.58695,12,winter_1991_1992,1991
1991-12-28,10.0,0,43.97253,12,winter_1991_1992,1991
1991-12-29,10.0,0,43.880623,12,winter_1991_1992,1991
1991-12-30,10.0,0,47.104202,12,winter_1991_1992,1991
1991-12-31,10.0,0,51.40688,12,winter_1991_1992,1991
1992-01-01,10.0,0,52.888508,1,winter_1991_1992,1992
1992-01-02,10.0,0,51.77778,1,winter_1991_1992,1992
1992-01-03,10.0,0,47.803234,1,winter_1991_1992,1992
1992-01-04,10.0,0,44.913414,1,winter_1991_1992,1992
1992-01-05,10.0,0,41.35007,1,winter_1991_1992,1992
1992-01-06,10.0,0,33.805843,1,winter_1991_1992,1992
1992-01-07,10.0,0,28.748577,1,winter_1991_1992,1992
1992-01-08,10.0,0,31.780458,1,winter_1991_1992,1992
1992-01-09,10.0,0,32.498196,1,winter_1991_1992,1992
1992-01-10,10.0,0,28.497206,1,winter_1991_1992,1992
1992-01-11,10.0,0,24.841726,1,winter_1991_1992,1992
1992-01-12,10.0,0,20.825106,1,winter_1991_1992,1992
1992-01-13,10.0,0,14.2241,1,winter_1991_1992,1992
1992-01-14,10.0,0,10.266857,1,winter_1991_1992,1992
1992-01-15,10.0,0,9.418159,1,winter_1991_1992,1992
1992-01-16,10.0,0,10.111556,1,winter_1991_1992,1992
1992-01-17,10.0,0,12.625395,1,winter_1991_1992,1992
1992-01-18,10.0,0,10.11286,1,winter_1991_1992,1992
1992-01-19,10.0,0,8.491068,1,winter_1991_1992,1992
1992-01-20,10.0,0,9.405442,1,winter_1991_1992,1992
1992-01-21,10.0,0,12.173981,1,winter_1991_1992,1992
1992-01-22,10.0,0,16.423708,1,winter_1991_1992,1992
1992-01-23,10.0,0,19.8553,1,winter_1991_1992,1992
1992-01-24,10.0,0,21.612005,1,winter_1991_1992,1992
1992-01-25,10.0,0,23.58259,1,winter_1991_1992,1992
1992-01-26,10.0,0,24.995731,1,winter_1991_1992,1992
1992-01-27,10.0,0,22.400131,1,winter_1991_1992,1992
1992-01-28,10.0,0,19.716387,1,winter_1991_1992,1992
1992-01-29,10.0,0,18.709242,1,winter_1991_1992,1992
1992-01-30,10.0,0,17.214037,1,winter_1991_1992,1992
1992-01-31,10.0,0,19.351023,1,winter_1991_1992,1992
1992-02-01,10.0,0,20.43619,2,winter_1991_1992,1992
1992-02-02,10.0,0,18.205471,2,winter_1991_1992,1992
1992-02-03,10.0,0,16.63667,2,winter_1991_1992,1992
1992-02-04,10.0,0,14.847857,2,winter_1991_1992,1992
1992-02-05,10.0,0,15.4738865,2,winter_1991_1992,1992
1992-02-06,10.0,0,17.736721,2,winter_1991_1992,1992
1992-02-07,10.0,0,18.595385,2,winter_1991_1992,1992
1992-02-08,10.0,0,18.889185,2,winter_1991_1992,1992
1992-02-09,10.0,0,16.577108,2,winter_1991_1992,1992
1992-02-10,10.0,0,13.297328,2,winter_1991_1992,1992
1992-02-11,10.0,0,10.798569,2,winter_1991_1992,1992
1992-02-12,10.0,0,11.645629,2,winter_1991_1992,1992
1992-02-13,10.0,0,14.019393,2,winter_1991_1992,1992
1992-02-14,10.0,0,16.343256,2,winter_1991_1992,1992
1992-02-15,10.0,0,17.353539,2,winter_1991_1992,1992
1992-02-16,10.0,0,17.447857,2,winter_1991_1992,1992
1992-02-17,10.0,0,17.59387,2,winter_1991_1992,1992
1992-02-18,10.0,0,17.42388,2,winter_1991_1992,1992
1992-02-19,10.0,0,16.395231,2,winter_1991_1992,1992
1992-02-20,10.0,0,17.394539,2,winter_1991_1992,1992
1992-02-21,10.0,0,19.379314,2,winter_1991_1992,1992
1992-02-22,10.0,0,21.042662,2,winter_1991_1992,1992
1992-02-23,10.0,0,22.01266,2,winter_1991_1992,1992
1992-02-24,10.0,0,21.773642,2,winter_1991_1992,1992
1992-02-25,10.0,0,22.54503,2,winter_1991_1992,1992
1992-02-26,10.0,0,22.22553,2,winter_1991_1992,1992
1992-02-27,10.0,0,23.358995,2,winter_1991_1992,1992
1992-02-28,10.0,0,26.797255,2,winter_1991_1992,1992
1992-02-29,10.0,0,28.986126,2,winter_1991_1992,1992
1992-03-01,10.0,0,28.307508,3,winter_1991_1992,1992
1992-03-02,10.0,0,27.48419,3,winter_1991_1992,1992
1992-03-03,10.0,0,27.02348,3,winter_1991_1992,1992
1992-03-04,10.0,0,27.596556,3,winter_1991_1992,1992
1992-03-05,10.0,0,28.922323,3,winter_1991_1992,1992
1992-03-06,10.0,0,28.369534,3,winter_1991_1992,1992
1992-03-07,10.0,0,25.76068,3,winter_1991_1992,1992
1992-03-08,10.0,0,23.64853,3,winter_1991_1992,1992
1992-03-09,10.0,0,21.791225,3,winter_1991_1992,1992
1992-03-10,10.0,0,19.495707,3,winter_1991_1992,1992
1992-03-11,10.0,0,18.228813,3,winter_1991_1992,1992
1992-03-12,10.0,0,18.25087,3,winter_1991_1992,1992
1992-03-13,10.0,0,17.34725,3,winter_1991_1992,1992
1992-03-14,10.0,0,15.782984,3,winter_1991_1992,1992
1992-03-15,10.0,0,12.566408,3,winter_1991_1992,1992
1992-03-16,10.0,0,10.804222,3,winter_1991_1992,1992
1992-03-17,10.0,0,10.25915,3,winter_1991_1992,1992
1992-03-18,10.0,0,9.264403,3,winter_1991_1992,1992
1992-03-19,10.0,0,7.4233155,3,winter_1991_1992,1992
1992-03-20,10.0,0,5.134935,3,winter_1991_1992,1992
1992-03-21,10.0,0,2.3248518,3,winter_1991_1992,1992
1992-03-22,10.0,0,-0.9726332,3,winter_1991_1992,1992
1992-03-23,10.0,0,-3.6563,3,winter_1991_1992,1992
1992-03-24,10.0,0,-5.281822,3,winter_1991_1992,1992
1992-03-25,10.0,0,-8.2681265,3,winter_1991_1992,1992
1992-03-26,10.0,0,-10.433272,3,winter_1991_1992,1992
1992-03-27,10.0,0,-7.789146,3,winter_1991_1992,1992
1992-03-28,10.0,0,-4.1359425,3,winter_1991_1992,1992
1992-03-29,10.0,0,-3.0654185,3,winter_1991_1992,1992
1992-03-30,10.0,0,-1.9288428,3,winter_1991_1992,1992
1992-03-31,10.0,0,-3.7651389,3,winter_1991_1992,1992
1992-11-01,10.0,0,31.96587,11,winter_1992_1993,1992
1992-11-02,10.0,0,32.052837,11,winter_1992_1993,1992
1992-11-03,10.0,0,30.480661,11,winter_1992_1993,1992
1992-11-04,10.0,0,27.65271,11,winter_1992_1993,1992
1992-11-05,10.0,0,23.983063,11,winter_1992_1993,1992
1992-11-06,10.0,0,21.513638,11,winter_1992_1993,1992
1992-11-07,10.0,0,21.144487,11,winter_1992_1993,1992
1992-11-08,10.0,0,22.274115,11,winter_1992_1993,1992
1992-11-09,10.0,0,23.936844,11,winter_1992_1993,1992
1992-11-10,10.0,0,24.342424,11,winter_1992_1993,1992
1992-11-11,10.0,0,24.34162,11,winter_1992_1993,1992
1992-11-12,10.0,0,24.168476,11,winter_1992_1993,1992
1992-11-13,10.0,0,23.41397,11,winter_1992_1993,1992
1992-11-14,10.0,0,22.22127,11,winter_1992_1993,1992
1992-11-15,10.0,0,20.830475,11,winter_1992_1993,1992
1992-11-16,10.0,0,20.56641,11,winter_1992_1993,1992
1992-11-17,10.0,0,21.404245,11,winter_1992_1993,1992
1992-11-18,10.0,0,21.301134,11,winter_1992_1993,1992
1992-11-19,10.0,0,21.59818,11,winter_1992_1993,1992
1992-11-20,10.0,0,22.001965,11,winter_1992_1993,1992
1992-11-21,10.0,0,24.55741,11,winter_1992_1993,1992
